CustomerID,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
3088,612,22,2,174994.04089557243,1,0,1,169172.87868305185,0
3089,434,33,1,197872.92851037256,2,0,1,199724.1155348693,0
3090,495,18,2,122128.41332635551,1,1,1,135240.5626472754,0
3091,672,68,1,122579.6873963036,3,1,0,60223.53278566043,0
3092,391,54,7,150885.40583198558,2,1,1,69698.4191445161,1
3093,723,56,4,46427.790473066554,3,0,0,98506.11437536601,0
3094,474,36,2,33424.97230375987,1,1,1,172724.7123504955,0
3095,516,71,4,151916.1500030145,2,1,0,86033.9047266902,0
3096,774,54,7,68980.95899882047,1,1,1,143888.59150493803,1
3097,590,78,6,27014.0712611868,2,1,1,28115.79592756826,0
3098,808,34,5,62975.545183549955,1,0,1,97410.43550878695,1
3099,836,43,0,71727.37357491508,2,1,0,50064.70257358592,0
3100,629,39,9,193045.53190113814,2,1,1,188919.73142758093,0
3101,537,79,0,139591.94221758464,2,1,1,162458.38655765555,0
3102,651,25,0,106171.26347994679,3,1,0,44973.334425102505,0
3103,368,78,9,193774.62773652098,1,1,0,92333.24127720858,0
3104,417,78,7,180627.94809483615,1,0,0,34506.50948420687,0
3105,567,50,7,102400.17132283194,2,0,0,154380.56267579435,0
3106,451,19,6,181135.92707539615,3,0,1,54445.795321773156,1
3107,391,47,5,80860.93161253132,2,1,1,164780.11624707512,0
3108,637,64,3,46084.133071324926,1,0,0,33324.07736628138,0
3109,516,37,0,46535.63536441703,1,1,1,123132.34151912852,0
3110,458,77,8,132463.10488842535,2,1,0,129476.21750942491,0
3111,843,35,0,100214.06414145541,2,1,0,80180.25257787215,0
3112,385,60,3,131790.16940108934,2,1,1,49557.48011488607,0
3113,581,74,2,137215.19285243397,1,0,0,78289.25512195697,1
3114,578,27,6,4464.574579543523,2,1,0,109192.11604080687,0
3115,702,41,4,10807.918469580469,2,1,0,194439.3760136174,1
3116,513,73,4,106535.54531824998,1,0,1,100449.5301996033,1
3117,736,21,3,38207.09555201538,2,1,0,54088.730651714504,1
3118,422,54,0,126506.75376088794,3,1,0,24659.521180523185,0
3119,485,21,4,110437.14783412962,1,0,1,21481.297778454726,0
3120,702,30,3,117152.07167417825,2,1,1,95012.83737520104,1
3121,728,42,9,60491.07596620214,2,1,1,73335.67480491595,0
3122,419,30,7,127968.70125557933,1,1,0,40714.747447143454,0
3123,774,35,1,165898.5272970046,1,1,0,50991.57279085198,0
3124,836,78,7,199614.25071844744,3,0,0,82983.07753262733,0
3125,545,76,0,167688.87723444286,2,0,1,143593.42790542694,0
3126,618,41,3,111499.7519359895,2,1,1,129725.83129846671,1
3127,398,19,2,38685.91833599131,2,1,1,34391.959527841434,1
3128,665,65,4,136289.17522396418,1,0,1,45744.77965990019,0
3129,479,50,4,187530.75711159562,1,0,0,183512.53760927395,0
3130,793,75,4,42373.30794646048,1,0,1,32794.62547151115,0
3131,354,36,3,51199.124105315415,2,1,1,55797.10110098934,0
3132,777,26,7,29801.70868233023,2,1,0,77229.59227775726,0
3133,376,45,2,147344.32872528033,1,1,1,61421.432197574046,0
3134,509,52,3,81312.30068473185,3,0,0,72350.90065721903,0
3135,498,74,0,12539.127777276815,2,0,0,150993.2763269276,1
3136,613,56,6,174989.99829805605,3,1,1,37102.36532368361,0
3137,579,78,0,111534.38094051334,1,1,1,83402.01221268518,0
3138,549,27,1,66218.85840007116,2,1,1,130111.27228666961,0
3139,399,18,6,68796.59521221938,3,0,0,28791.37148641103,1
3140,416,59,0,58050.24403818135,2,0,1,27973.041933216653,0
3141,649,38,2,91096.03447852837,3,1,0,109742.14778369796,0
3142,730,26,5,67408.337697629,2,1,0,181968.4187245136,0
3143,407,77,5,109589.26081412188,3,0,0,100058.32083601262,0
3144,608,64,5,154703.45045425883,3,1,1,93196.03882399782,1
3145,691,32,1,134892.2566888747,1,1,1,21828.402824858935,0
3146,675,52,1,58891.37855082343,1,1,1,151888.04885207443,0
3147,479,74,5,105748.20230795586,3,1,1,49535.32615757004,0
3148,564,22,9,168025.23198245018,2,1,0,145728.8569844752,0
3149,521,58,4,13641.246948545093,3,1,1,82731.1268246808,0
3150,607,75,6,15659.453397380952,2,1,1,28097.934027498573,0
3151,451,39,6,111234.01360995069,2,0,1,79022.12794439305,0
3152,558,58,4,127823.02567796064,2,1,0,138720.86062038707,1
3153,640,40,7,42282.60315518082,2,1,1,158300.95781729597,0
3154,703,24,9,149044.02533830362,1,1,1,134397.93825387832,0
3155,820,73,5,129252.67540814549,3,1,0,147990.94081576267,0
3156,635,40,4,184657.8536472573,2,1,0,62464.54216638288,0
3157,465,61,3,33790.840371707345,1,1,0,193744.67224538643,0
3158,613,42,6,150274.85307160212,2,0,1,60843.88949281207,0
3159,499,44,3,16728.618116653404,2,1,0,50617.83442643325,0
3160,649,58,4,113058.4819035795,1,1,1,64966.113803771645,0
3161,791,23,4,110379.02789982916,1,1,1,194969.93195684237,0
3162,385,72,0,77677.00892934813,2,1,1,31691.651770305136,0
3163,802,51,0,168914.22953371346,3,1,1,159220.1531092411,0
3164,682,26,2,874.1289572024468,1,1,1,38951.570577141625,0
3165,826,77,2,104035.88037970415,3,1,1,159192.46004330393,1
3166,636,78,1,43430.70996703748,2,1,1,69864.32884846375,0
3167,652,66,1,148699.72382328656,2,0,1,150792.16673727054,0
3168,660,50,5,8613.485261219434,2,1,1,28820.107789733807,0
3169,557,68,0,166310.93763631553,2,0,0,80227.17446423159,0
3170,455,77,5,167618.4453413903,2,0,0,103632.40694805622,1
3171,795,23,4,166573.20248070057,2,0,1,23721.512191780024,0
3172,507,54,5,30513.70534653397,3,1,1,52552.70232157542,1
3173,470,48,4,126081.30371220897,1,1,1,50383.66331230571,0
3174,404,51,6,2873.471836677921,2,1,1,106652.30820372247,0
3175,749,58,0,169592.51825783995,1,1,0,43971.14207439615,1
3176,361,79,2,144595.0387017241,3,0,0,195890.59677274994,0
3177,494,46,5,106230.74617985054,2,1,1,179647.3653502774,0
3178,749,75,0,146118.28661932342,2,0,1,60380.53036180794,0
3179,745,31,6,18864.819330354443,1,1,1,62157.80014349472,0
3180,485,53,3,105731.16643537125,1,0,0,190536.9484274714,0
3181,817,53,2,58255.29836328909,1,1,0,73917.9620137992,0
3182,352,70,9,194523.8926445946,2,1,0,96192.00362597541,0
3183,493,32,8,171423.59012478034,1,1,0,146266.28694140818,0
3184,379,25,0,146655.1391667954,1,0,0,81926.59034775425,0
3185,586,43,7,186749.5270499464,3,1,1,182442.22110695922,0
3186,628,53,0,69368.66091309475,2,1,1,126026.52136580394,0
3187,697,65,4,180175.97979763625,2,1,1,122102.4513861812,1
3188,464,38,9,65047.64642134206,2,0,1,119773.1790818494,0
3189,453,45,7,146559.3439382306,1,1,1,40168.4994694108,0
3190,467,21,5,147283.38235528982,3,0,1,162279.5359373949,0
3191,354,79,6,3669.9752908186942,1,0,1,122980.45498032536,0
3192,817,33,7,72211.93965563903,2,0,1,29633.45158322627,0
3193,709,39,5,3886.534481699577,1,0,1,173064.8823416487,0
3194,597,29,5,199418.40352204972,2,1,1,151302.4688791979,1
3195,713,33,5,24439.3523658476,1,0,1,72000.05239586788,0
3196,670,68,4,108562.17912962187,1,1,1,71487.06874143647,0
3197,470,57,7,158111.24775252744,2,0,0,110848.88513355493,0
3198,635,55,1,40252.720452178495,1,1,1,21301.724377860366,0
3199,498,59,6,97010.53361909452,2,1,0,165731.71969122454,1
3200,433,54,3,121485.75218423016,1,1,1,189568.18646722665,0
3201,803,46,0,32040.950879109078,1,1,1,100388.41821787586,0
3202,755,35,4,155711.0919823077,1,0,1,116583.34235763398,0
3203,815,27,2,59867.291437873064,2,0,1,165761.25690544574,0
3204,805,59,3,42204.615267768066,1,1,1,69967.81365225818,0
3205,580,56,6,111657.74928748337,1,1,1,108511.48651156432,0
3206,637,35,4,82062.72552858757,3,0,1,39978.92960706947,0
3207,510,18,3,184057.18892728357,3,1,1,146343.3936282574,0
3208,621,56,0,176012.5396396308,2,1,0,162713.89642581283,0
3209,809,38,5,96670.13267777664,2,1,0,32043.014850689797,0
3210,387,18,9,71852.75494511951,2,1,1,178835.50992306098,0
3211,849,32,5,65103.59632625304,2,1,1,87413.50452981307,0
3212,575,21,6,53512.72461630148,1,0,0,185997.19026602164,0
3213,491,77,0,108909.57074249546,1,1,0,182031.0543580924,1
3214,641,78,3,160995.7209469087,2,1,0,162361.94456872443,0
3215,830,37,8,62151.321640711554,2,1,1,169426.92791041627,0
3216,500,27,9,38018.8179376163,3,0,1,72087.21230712585,0
3217,463,40,5,95096.76123665736,2,1,1,86111.60816918798,0
3218,586,58,1,13806.883359533307,3,0,1,63211.05191870772,0
3219,415,51,3,140255.80122594137,2,1,1,83810.84998330937,0
3220,710,77,5,103671.65326038672,2,1,0,121142.92840312823,0
3221,690,63,3,99274.96159457084,1,1,0,175525.48122540928,0
3222,607,65,9,60089.075910004496,2,1,1,118493.01269605823,0
3223,824,50,6,180934.68750634734,3,1,1,145403.50690376176,1
3224,598,51,2,18097.25836991054,1,1,1,44442.31850126935,0
3225,806,56,5,173964.80177740628,3,1,0,189122.2438181909,0
3226,798,78,3,75341.04048318452,2,1,0,124971.87965421674,0
3227,680,27,2,176124.70319500446,1,1,0,159645.73103371475,0
3228,672,71,2,145752.29166647673,3,1,1,199741.86546954385,0
3229,529,37,1,20834.14533240766,2,1,1,174750.60757211238,0
3230,539,18,2,166307.25730187073,3,1,0,110786.37959648827,0
3231,756,30,9,136435.36673990102,2,1,1,176247.32395653336,0
3232,503,18,0,6460.382583069691,3,1,1,138606.59777593656,0
3233,545,22,2,26740.53642193399,2,1,0,151403.26485372748,0
3234,815,33,8,127125.61116713902,3,1,1,134713.06402896886,1
3235,660,32,3,132520.10057605698,1,1,0,71774.07951913602,0
3236,611,66,2,149330.286567519,2,1,1,80205.90480511583,1
3237,768,45,7,144049.08015499637,2,0,0,120501.01030265547,1
3238,755,48,0,131903.99093399098,3,1,1,177333.7028724882,0
3239,776,40,4,153247.7803492845,2,1,1,101457.72754853337,1
3240,492,65,0,115017.14117847457,1,0,1,117302.14247312803,0
3241,691,62,6,52158.277104890985,3,1,1,86437.38227586617,0
3242,665,60,4,182475.32274614365,3,0,1,23264.38391613958,0
3243,450,34,1,3642.8061863955863,3,1,1,135837.09893124318,1
3244,593,66,0,73312.34397429804,1,1,0,121868.42438818369,1
3245,839,51,6,145774.05861943268,1,1,1,196086.14668631493,1
3246,361,30,0,85431.20822993487,2,0,1,111434.02100910422,0
3247,588,31,2,4966.881496002862,3,1,0,116290.59950943723,0
3248,398,28,5,13196.180623242637,1,1,1,70807.15393541915,0
3249,391,45,5,129727.47382765773,2,1,0,37927.83592239408,0
3250,515,59,6,192972.91988105993,1,1,1,147363.0945979806,0
3251,431,49,0,110372.72716689979,1,1,0,165514.81462066577,0
3252,778,52,6,101351.56360475381,1,1,1,176545.73233069244,1
3253,640,78,1,63665.042611253455,2,0,0,92768.91611152422,1
3254,507,76,5,51338.13477321263,1,0,0,146641.69586188407,0
3255,565,48,7,4196.996351256943,1,1,1,67284.57810188168,0
3256,839,34,4,54590.97352809423,1,1,1,65502.41031460822,0
3257,507,64,9,89822.08817305049,3,0,0,199230.54652207103,1
3258,811,26,2,39589.95660979003,1,0,1,172899.080358992,0
3259,483,27,7,17469.597696285844,3,1,0,66118.37129277163,0
3260,416,25,7,143545.57345092052,1,0,1,98011.8740235263,1
3261,685,38,3,178924.05381361343,3,1,0,121694.31258579434,0
3262,356,30,7,187354.41393741712,1,1,0,22334.918405471035,0
3263,785,76,4,123599.74569939787,3,1,1,192669.2506735708,0
3264,363,67,4,10554.91651985636,3,1,0,39578.86456910685,1
3265,422,22,2,148172.5259923547,3,1,0,167103.10625818084,0
3266,748,23,6,22019.061052377274,1,1,1,195667.43973422717,0
3267,754,47,8,133949.6235375648,2,1,1,146761.24077845772,0
3268,512,48,8,155873.16714957517,3,1,0,194004.2603428574,0
3269,415,34,0,145172.94216529455,3,1,0,23544.191957971114,0
3270,696,28,0,190376.76115222613,3,0,1,83818.71982959638,0
3271,479,37,9,147629.25689347796,3,1,1,105761.36087330137,0
3272,768,65,4,138641.9555963617,3,1,1,160929.18917474226,0
3273,815,26,0,52348.63443662048,2,0,1,137815.7413911309,0
3274,555,19,3,184953.73728718035,1,1,1,152481.6386742805,0
3275,625,54,0,35908.77415883338,2,0,0,46039.12592906414,1
3276,815,18,1,180979.32229462528,1,1,1,172057.78204991977,0
3277,605,21,1,62532.508669182076,2,0,0,168000.65384739652,0
3278,615,53,3,26032.718775533747,1,1,1,158404.24586021266,0
3279,374,71,7,165336.60545423414,3,1,0,167230.98487531958,0
3280,799,75,1,499.090720165829,1,1,0,58447.07369796295,1
3281,630,42,8,166417.66353616613,1,1,0,45248.04771632379,0
3282,602,20,8,52462.36840919518,3,1,1,181111.08021310822,0
3283,659,26,1,176944.25455112426,3,1,1,192261.8586980677,0
3284,638,39,0,138295.83644831582,1,0,1,96367.95989125654,0
3285,513,40,9,133236.66657011802,1,1,1,100459.96711344155,0
3286,444,29,9,73063.91263296867,3,1,0,153375.8720949894,0
3287,619,27,8,11880.594778154196,2,1,1,109099.83257832914,0
3288,670,51,1,166014.61964111545,3,1,0,76439.9833765867,0
3289,459,60,7,34180.7590353056,1,0,0,54217.2917807479,0
3290,685,27,2,74451.72837895044,1,0,1,24077.221222090615,0
3291,659,47,0,120070.93710181635,1,1,1,125785.75844182073,0
3292,587,39,0,96450.74771212434,3,1,1,45587.70826962441,0
3293,730,23,9,39732.12703426361,3,1,1,174503.1733236765,0
3294,785,67,1,28123.27137645678,2,1,0,196916.3575491916,0
3295,736,19,6,24649.25445005812,1,1,1,102393.22780486368,0
3296,832,47,5,172601.57629984018,1,0,1,40802.600677647366,0
3297,774,19,1,6311.909812266725,3,0,1,124943.13745797893,0
3298,739,49,3,195402.85191997886,1,0,0,123298.14861860294,0
3299,374,59,1,39705.73807708282,2,1,1,44003.67388849186,0
3300,490,33,0,22064.459375815626,3,1,0,136447.447490757,0
3301,466,29,2,115394.33095535902,1,1,1,76891.31216711442,0
3302,831,18,3,15997.191588139325,3,0,0,172188.54275856176,0
3303,741,70,9,120490.652632719,3,1,1,125825.22835471261,0
3304,754,25,4,170125.32896272262,2,1,1,97931.16955192665,1
3305,831,65,4,9579.604293484967,3,1,1,193397.2267864567,0
3306,801,67,6,159973.72090570882,1,1,1,108420.35897204123,0
3307,374,30,9,78895.48819642373,2,1,0,179712.98552127628,0
3308,428,32,7,31898.126766241996,3,1,0,67575.82238772161,0
3309,417,70,8,35219.29605349181,1,0,0,99519.54351377822,0
3310,522,61,6,183752.90873884523,3,1,0,35099.87640278516,0
3311,793,25,4,22121.150388132894,3,0,1,96096.38539406912,0
3312,361,27,8,173356.5574231314,2,0,1,181008.70785181154,0
3313,637,63,7,108848.92419672292,2,1,0,169303.19831344514,0
3314,477,22,9,7811.235763287816,2,1,1,195627.09513719357,0
3315,445,67,8,92895.22914346766,2,0,1,154952.09944647606,0
3316,441,36,9,163489.90289526014,1,1,1,68867.88701949069,0
3317,490,64,7,145240.55752782008,3,1,1,48949.641835182105,0
3318,380,55,5,97756.48353694358,2,1,1,52312.971352921886,0
3319,683,76,3,172009.97593924342,1,1,1,139048.88248042756,0
3320,369,28,8,24072.952356045942,2,0,1,88804.47970975847,0
3321,495,70,8,181988.21067847378,3,1,1,94526.67905680611,0
3322,826,60,9,169288.24169666975,2,0,1,174903.3255156327,1
3323,665,37,9,141655.3651314472,3,1,1,150799.72240021854,1
3324,796,37,8,163577.54842574985,3,0,0,57669.28529444708,0
3325,739,38,9,108763.1013685332,1,0,1,50798.23157452974,0
3326,509,35,2,135032.48581953338,2,0,0,167947.8822785224,0
3327,698,74,2,112119.61414155578,2,0,1,191649.56366281776,0
3328,392,67,5,71085.70610158987,3,0,1,53325.638526194714,0
3329,603,27,5,113772.15947223551,2,1,1,191317.0542144759,0
3330,479,51,5,51493.06650638514,3,1,1,97352.70284654216,0
3331,409,43,4,88055.83416815706,1,1,1,183018.63342773909,1
3332,500,47,4,56155.08145204864,2,1,0,155154.28709435707,0
3333,816,26,1,24577.5578922778,3,0,0,182919.92456572052,1
3334,636,63,6,64372.371277981234,2,1,1,136126.54591647035,0
3335,848,68,3,170397.44363695412,2,1,1,48261.765744109696,0
3336,354,48,2,76216.15412846114,1,0,1,30865.90484391847,0
3337,816,59,7,149600.72979377382,3,1,1,132880.21883442835,0
3338,767,72,3,35039.570847632254,1,1,1,30504.03502482589,0
3339,615,21,3,84883.83183352833,1,1,0,62477.58350526065,0
3340,694,78,7,22971.213867035312,1,0,0,57121.47936882108,1
3341,479,78,0,27724.21267349794,3,1,1,96878.67289084916,1
3342,731,23,8,123487.27597801383,3,1,0,127528.45830336667,0
3343,616,31,6,121496.36348980221,2,0,0,184009.60890619663,1
3344,527,21,1,42674.38147097245,3,1,0,188514.56057241993,0
3345,602,43,5,94884.63885775972,1,1,0,196827.27591999283,0
3346,764,64,7,172661.23339558957,3,1,1,157488.21774367985,0
3347,405,65,4,34840.301735296576,2,0,0,185833.46376157654,1
3348,812,56,5,3842.106614702967,1,0,0,162312.61883307673,1
3349,806,34,9,130399.02813271446,2,0,0,183908.21213460024,0
3350,820,36,7,10699.641617737,3,0,1,38751.53921775047,0
3351,432,78,5,195988.0477144892,2,1,1,193083.48815193755,0
3352,742,68,8,121924.0567597762,2,1,1,62221.35696806784,1
3353,448,66,8,94079.27056879445,3,1,0,122324.5937463561,0
3354,498,23,8,85998.50800486135,2,1,0,113028.94974410205,0
3355,678,46,5,114614.13170338627,3,1,1,121603.17724644364,0
3356,505,28,8,18124.887344042985,1,1,0,146365.3189968613,0
3357,539,33,2,186003.81176389914,2,1,1,117127.55958641673,0
3358,843,47,4,125128.41371037555,1,1,1,143974.63554476138,0
3359,720,42,1,36795.699522181756,3,1,0,116189.93534532569,0
3360,612,57,7,112516.21075293257,3,1,0,22167.766228236527,0
3361,429,28,3,26651.301166602327,2,1,0,132925.9735044288,0
3362,749,24,5,3510.543511662423,2,1,0,119936.23079468605,1
3363,601,43,5,126103.39704279961,3,1,0,125451.95462867079,1
3364,446,73,4,129696.66837402555,3,1,0,20280.8818116448,1
3365,609,39,0,116739.3165606831,1,0,1,104374.4229168996,0
3366,609,42,6,36696.64087200462,1,1,0,177495.89725963108,0
3367,452,36,9,120685.9716989534,2,0,0,79859.97613719632,0
3368,389,48,7,11302.18818490396,2,1,1,100078.76649944532,1
3369,622,43,0,121847.67111438446,2,1,1,42039.957811969594,1
3370,450,59,9,110803.40382152377,2,1,1,101042.17173006578,1
3371,708,58,6,131050.9661678199,2,0,1,91240.11176200681,0
3372,729,53,3,179095.12115047878,2,0,1,178947.30688278595,0
3373,657,40,5,170071.6210479073,2,1,1,26379.28321788301,0
3374,570,64,8,196130.83831250775,2,1,1,191218.91367966254,0
3375,657,30,4,195248.206587315,1,1,0,123752.57329130017,1
3376,769,42,7,154463.93867475053,3,1,1,115334.18776449758,0
3377,473,19,4,191283.9244355456,3,1,0,179516.3857258454,0
3378,771,19,1,173456.7771778224,2,1,1,54381.70029446883,1
3379,580,33,3,145516.4899789946,3,0,0,57622.419819964016,0
3380,527,26,1,15076.85092875104,2,1,1,177396.66012500014,0
3381,412,45,6,9809.977653977552,1,1,1,187299.9676684951,0
3382,834,30,6,167519.91350115405,2,1,0,170806.0340163605,0
3383,465,52,2,97931.17157433966,1,1,1,27427.69573717205,0
3384,540,58,6,162921.33687498418,1,0,1,137372.45772029675,0
3385,411,30,0,62583.65413104388,1,1,0,101204.73577492531,0
3386,605,48,0,79529.97166460256,2,1,0,165408.45488033854,0
3387,832,38,8,140037.3442023864,1,1,0,48464.0985783866,0
3388,356,49,5,183065.34738641864,2,1,0,185659.8796754367,0
3389,504,71,4,17552.294895777188,1,1,0,80372.13680209633,0
3390,441,51,5,172295.62892692126,1,1,1,78181.26873469813,0
3391,819,25,5,158602.54497587305,3,1,1,52116.924456529014,0
3392,363,76,0,63107.85414597093,2,0,1,21251.059397717367,0
3393,804,58,4,71043.32282631192,3,1,1,76293.77502321254,1
3394,578,65,8,9292.295444381925,1,0,1,46698.338315199784,0
3395,435,19,3,3148.122223343597,3,1,1,152865.13072123576,0
3396,482,55,2,95401.22527154582,1,0,1,156194.79759460237,0
3397,532,49,0,19107.929099462108,3,0,0,169027.84694719585,0
3398,735,71,1,38800.3628830426,3,1,1,20979.49947992148,0
3399,411,57,2,169353.43990533272,2,1,1,83267.02330756973,0
3400,568,75,3,114205.6782500905,2,1,0,21045.39329670074,0
3401,754,45,6,126726.48745322268,3,1,1,111388.7022450789,0
3402,595,54,5,37495.866166384,3,1,1,183621.39225996603,0
3403,579,58,7,165732.3608908839,2,1,0,93420.24672209764,0
3404,428,18,8,173595.95448794952,1,1,0,177259.4104606798,0
3405,498,58,5,104665.51874260868,1,0,1,190564.18379589723,0
3406,487,27,6,182511.55437573197,1,1,1,62815.96368116402,0
3407,820,72,3,168965.72499091632,1,0,0,21827.908383328515,0
3408,663,21,1,146264.8353348876,3,1,1,153122.4525026127,0
3409,725,52,8,146815.18313872573,1,1,1,124221.8530711257,0
3410,772,79,8,21078.69479017266,3,1,1,82486.81032611939,0
3411,738,27,3,54167.20753913315,3,1,1,86168.6836015442,0
3412,414,64,2,13369.44396353521,1,0,0,34575.90544995415,0
3413,362,28,9,1736.2418452617324,1,1,0,176792.12446607015,0
3414,562,31,5,31661.906276782025,1,1,0,63571.62090205112,0
3415,823,55,2,176097.436529388,2,0,1,37478.80170759744,1
3416,591,29,0,47974.8118072103,3,1,0,160316.14036932265,0
3417,842,62,3,194030.79251834433,1,1,1,107313.41487507675,0
3418,562,34,0,119458.19991224122,2,0,1,157321.43559377443,0
3419,530,33,1,47451.69752693808,3,1,0,182337.47495331158,0
3420,687,52,2,99426.16069684256,3,0,1,88782.85734021167,0
3421,834,19,7,43818.96454002307,3,0,1,29804.818443921155,0
3422,522,28,9,196794.71163647476,1,1,0,65583.10039724965,1
3423,509,78,3,169452.99678099278,1,0,1,29192.59720592216,0
3424,513,58,3,5247.75775646582,3,1,0,46847.85756484202,0
3425,814,20,9,189555.20629349424,3,1,1,172810.46909796903,0
3426,832,46,8,144213.02146057747,2,1,1,189455.63793690514,0
3427,846,35,6,16476.250404255665,2,1,1,141844.35134514433,1
3428,537,37,1,134127.54926528913,3,0,0,151727.99349204724,1
3429,744,64,2,129385.33959313709,2,1,0,151667.42072148607,0
3430,540,31,3,43757.74916151669,3,1,1,42204.03392362171,0
3431,754,51,3,151689.3400015151,2,1,1,28480.25475120717,1
3432,657,66,9,17412.940662593424,3,1,1,145711.88164204912,1
3433,605,71,7,97889.03624624955,1,1,1,26735.009942755936,0
3434,532,48,9,1984.6414326175843,3,0,1,166115.8663219431,0
3435,466,75,9,193747.4977789493,1,0,1,126404.8247328454,0
3436,631,57,5,150312.72635538186,3,0,1,40431.858808393656,0
3437,545,59,2,31770.415231931205,1,1,0,138672.7377640003,1
3438,383,75,8,68334.8079902566,2,0,1,129135.26763546701,1
3439,401,35,9,32112.475561635256,1,1,1,87735.71677626147,1
3440,461,47,7,153323.49282586292,2,1,1,167189.62028333687,0
3441,601,42,8,11779.265085543033,3,1,1,74829.49791419215,1
3442,431,78,4,168081.33111274283,2,0,0,88023.74663816969,0
3443,581,36,2,188439.26776714597,2,1,1,145392.13923297264,0
3444,576,25,3,135325.58856125997,2,1,1,155365.61749160665,0
3445,582,45,4,42593.09000028684,3,1,0,69240.99917942539,0
3446,570,25,8,72018.01916271016,1,1,1,23021.515895344033,0
3447,785,48,8,95447.97496178625,2,0,1,51734.67743714365,0
3448,762,20,2,120924.95444045075,3,0,0,67375.38166234142,0
3449,771,20,6,133732.61796233748,2,1,1,182901.3057378131,1
3450,391,61,5,110842.94306377656,1,1,1,180849.89841617993,1
3451,370,39,3,70262.78416437114,2,0,0,138925.5779559845,0
3452,391,34,4,178183.4561129806,2,1,1,147677.54800432007,0
3453,746,53,9,16278.411603591647,2,0,0,131825.51840214164,0
3454,462,34,1,93251.210848699,1,1,1,160253.31365577911,1
3455,454,31,6,155112.96769349615,1,1,0,83216.04573523365,1
3456,541,68,3,12174.53305828018,3,1,0,118407.09159740116,0
3457,366,26,1,141067.04336226024,2,0,1,140718.61779216625,0
3458,469,79,5,163942.32455066498,2,1,1,104317.22369551346,0
3459,742,47,1,132166.25970541046,2,1,1,159080.3995500738,0
3460,774,38,9,2587.3784550711985,2,0,0,187865.75695305958,0
3461,478,29,1,36027.40542644125,1,1,1,139484.06662476878,1
3462,479,54,6,68422.61577839014,1,1,0,33440.735769285355,1
3463,409,49,0,46738.007127609184,2,0,1,129842.57030060573,0
3464,397,28,6,192530.4280454855,2,1,0,145336.7782173456,0
3465,378,37,9,130318.78282275873,2,1,0,70985.24830628542,0
3466,446,52,4,59394.191470314065,2,1,1,77918.20425379506,0
3467,359,70,0,185939.49973308912,3,1,0,127169.10654496796,0
3468,591,64,5,148118.83989523738,3,1,1,147280.4187007987,0
3469,663,63,6,56921.442365408395,2,0,0,176857.4086077335,0
3470,793,28,0,75776.31388039108,2,1,0,157253.95764937263,0
3471,581,69,8,39885.771660791346,2,0,0,44114.73075463352,0
3472,626,25,6,194214.79965316437,3,0,1,82656.45871366572,1
3473,633,21,0,103459.29917801464,1,1,1,46777.80553704825,0
3474,552,44,2,179211.33749959694,3,0,1,156249.42812759636,0
3475,596,61,4,69299.95420336955,3,1,1,67960.7685407482,0
3476,639,57,3,172168.32061949515,2,1,1,42231.350163578885,1
3477,613,55,1,10777.369685432792,2,1,0,37321.39965466059,0
3478,792,64,0,196418.0635048576,1,1,0,40609.24533859532,0
3479,563,47,3,182406.87340666054,2,1,1,64481.35012402823,0
3480,549,61,6,72640.58895533098,2,0,1,160823.8815983909,1
3481,782,65,3,154944.4330629155,1,0,0,62791.0104858297,0
3482,428,65,8,150451.58529476522,2,1,1,70645.62488214338,0
3483,750,44,7,180250.95942058632,2,1,1,178524.8693687669,0
3484,793,38,7,61450.996225762225,2,0,0,99616.7044430183,1
3485,692,69,4,93104.0010628299,3,1,0,111589.01322875275,0
3486,693,37,0,172999.92252121062,2,0,1,20490.01585844575,0
3487,522,77,8,155715.89082704321,3,1,0,34779.36459556912,0
3488,816,21,1,78693.34374805584,2,0,1,153307.36011936504,0
3489,418,28,5,169145.04658242443,2,0,1,80023.35947386012,0
3490,765,30,9,9390.807846480298,3,1,0,46916.89180890302,0
3491,777,78,4,156409.26059259803,3,1,0,97185.11396440993,0
3492,798,26,9,41353.17188674013,2,1,1,28117.584724178636,0
3493,436,21,7,57224.18156475744,1,1,0,147687.72695302224,1
3494,450,29,2,98642.96871911873,2,0,1,34434.62606744712,0
3495,357,26,5,89946.90021399478,3,1,1,29877.44053970789,0
3496,682,30,5,104114.02137397618,2,1,0,95546.17593131254,0
3497,549,65,9,108955.11913440477,2,1,0,125673.39185687524,0
3498,436,43,2,66305.53820629939,3,0,1,157501.57888174633,0
3499,392,55,6,35045.502603406,1,1,1,32773.01104345688,0
3500,734,59,3,153696.2458574612,1,1,1,80267.55485561481,0
3501,458,30,4,79995.22981742841,3,1,0,68341.85186003288,0
3502,784,56,8,101168.1724918118,3,1,1,153876.51106494584,1
3503,757,45,5,128939.34367022362,2,0,1,86496.67717094062,0
3504,832,75,9,181927.5844613312,3,0,1,133013.6947736623,0
3505,501,36,3,141510.566228044,3,1,0,108088.0936507674,0
3506,366,41,7,9091.845118076903,2,1,1,122538.51055502817,1
3507,482,36,8,167712.07267960353,2,1,0,85812.94724457133,1
3508,497,66,9,197871.00302550383,2,1,1,63066.72874641899,0
3509,626,30,4,94497.00507427643,1,1,1,30753.20969013506,0
